axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,shift
pt,0.32133130431175233,0.40949904918670654,2,10087,9959,0.008525118,0.0070626936,0.00020460284,165.0,11,35,0.0
pt,0.40949904918670654,0.5203115940093994,3,9685,9812,-0.008696693,0.007161429,0.00020872064,-165.0,0,36,0.0
pt,0.40949904918670654,0.5203115940093994,3,5417,5689,-0.032698616,0.009483942,0.0007847668,-135.0,1,37,0.0
pt,0.40949904918670654,0.5203115940093994,3,7588,7925,-0.029003626,0.00802545,0.000696087,-105.0,2,38,0.0
pt,0.40949904918670654,0.5203115940093994,3,5171,5436,-0.03335581,0.00970425,0.00080053945,-75.0,3,39,0.0
pt,0.40949904918670654,0.5203115940093994,3,4552,4775,-0.031921335,0.010349221,0.00076611206,-45.0,4,40,0.0
pt,0.40949904918670654,0.5203115940093994,3,2483,2563,-0.021167079,0.014074373,0.0005080099,-15.0,5,41,0.0
pt,0.40949904918670654,0.5203115940093994,3,2511,2555,-0.011595932,0.014048766,0.00027830235,15.0,6,42,0.0
pt,0.40949904918670654,0.5203115940093994,3,4811,4495,0.045335896,0.010355515,0.0010880615,45.0,7,43,0.0
pt,0.40949904918670654,0.5203115940093994,3,5290,5093,0.025331538,0.009810681,0.0006079569,75.0,8,44,0.0
pt,0.40949904918670654,0.5203115940093994,3,7941,7432,0.044205602,0.008057418,0.0010609345,105.0,9,45,0.0
pt,0.40949904918670654,0.5203115940093994,3,5605,5457,0.017862665,0.009506352,0.00042870396,135.0,10,46,0.0
pt,0.40949904918670654,0.5203115940093994,3,10003,9763,0.016211031,0.0071118656,0.00038906475,165.0,11,47,0.0
pt,0.5203115940093994,1.2076431512832642,4,9183,9530,-0.024757354,0.007307943,0.00059417647,-165.0,0,48,0.0
pt,0.5203115940093994,1.2076431512832642,4,5409,5473,-0.007852165,0.009585886,0.00018845196,-135.0,1,49,0.0
pt,0.5203115940093994,1.2076431512832642,4,7619,7745,-0.010949251,0.008067181,0.00026278204,-105.0,2,50,0.0
