axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,shift
pt,0.23142116963863374,0.3282289385795593,1,14239,14201,0.0017839068,0.0059297243,4.2813765e-05,-165.0,0,12,-0.00554036
pt,0.23142116963863374,0.3282289385795593,1,7878,8210,-0.027552068,0.00788105,0.0006612496,-135.0,1,13,-0.0028346907
pt,0.23142116963863374,0.3282289385795593,1,8582,9210,-0.047125187,0.0074886726,0.0011310045,-105.0,2,14,-0.005748585
pt,0.23142116963863374,0.3282289385795593,1,9340,9921,-0.040273137,0.0071995957,0.0009665553,-75.0,3,15,-0.00367181
pt,0.23142116963863374,0.3282289385795593,1,5235,5390,-0.019476948,0.009699585,0.00046744675,-45.0,4,16,-0.0033455044
pt,0.23142116963863374,0.3282289385795593,1,1011,1036,-0.016305733,0.022099545,0.0003913376,-15.0,5,17,-0.025463741
pt,0.23142116963863374,0.3282289385795593,1,1024,999,0.016499177,0.022230178,0.00039598026,15.0,6,18,0.00425913
pt,0.23142116963863374,0.3282289385795593,1,5538,5295,0.029948544,0.009603527,0.0007187651,45.0,7,19,0.0022098608
pt,0.23142116963863374,0.3282289385795593,1,9888,9366,0.036196593,0.0072020283,0.00086871826,75.0,8,20,0.0060282834
pt,0.23142116963863374,0.3282289385795593,1,9009,8679,0.024908833,0.0075166766,0.000597812,105.0,9,21,0.0038127769
pt,0.23142116963863374,0.3282289385795593,1,8189,8123,0.005402004,0.007829608,0.00012964809,135.0,10,22,0.0067210156
pt,0.23142116963863374,0.3282289385795593,1,14423,13991,0.020298762,0.0059312237,0.0004871703,165.0,11,23,-0.0053893067
pt,0.3282289385795593,0.418657124042511,2,13899,13996,-0.0046426244,0.0059873154,0.00011142299,-165.0,0,24,-0.0030864263
pt,0.3282289385795593,0.418657124042511,2,7474,7700,-0.019885043,0.008116412,0.00047724103,-135.0,1,25,0.011294632
pt,0.3282289385795593,0.418657124042511,2,9652,10130,-0.032260854,0.007106222,0.0007742605,-105.0,2,26,-0.0049565807
pt,0.3282289385795593,0.418657124042511,2,8347,8936,-0.04550031,0.0075987196,0.0010920074,-75.0,3,27,0.005024355
pt,0.3282289385795593,0.418657124042511,2,5643,6092,-0.05108359,0.009219154,0.0012260062,-45.0,4,28,0.014699049
pt,0.3282289385795593,0.418657124042511,2,2238,2231,0.0020912495,0.014958701,5.018999e-05,-15.0,5,29,-0.0033167987
pt,0.3282289385795593,0.418657124042511,2,2283,2318,-0.010156264,0.014741832,0.00024375033,15.0,6,30,0.0078015663
pt,0.3282289385795593,0.418657124042511,2,6086,5747,0.038249258,0.009186174,0.0009179822,45.0,7,31,-0.0007285066
pt,0.3282289385795593,0.418657124042511,2,8994,8516,0.036446843,0.0075521097,0.00087472424,75.0,8,32,0.012607079
pt,0.3282289385795593,0.418657124042511,2,10158,9810,0.023268202,0.0070748157,0.00055843685,105.0,9,33,0.00587032
pt,0.3282289385795593,0.418657124042511,2,7809,7482,0.028551571,0.008083602,0.0006852377,135.0,10,34,-0.0062686186
pt,0.3282289385795593,0.418657124042511,2,14122,14027,0.004505872,0.0059602447,0.00010814092,165.0,11,35,0.0059208237
pt,0.418657124042511,0.5319416642189025,3,14536,14675,-0.0063531124,0.005850837,0.0001524747,-165.0,0,36,-0.0050295233
pt,0.418657124042511,0.5319416642189025,3,7733,7996,-0.02232404,0.0079715215,0.00053577696,-135.0,1,37,-0.0044145416
pt,0.418657124042511,0.5319416642189025,3,10525,10950,-0.0264225,0.0068215295,0.00063414004,-105.0,2,38,-0.013013747
pt,0.418657124042511,0.5319416642189025,3,7674,8060,-0.03275415,0.007967964,0.0007860996,-75.0,3,39,0.009366784
pt,0.418657124042511,0.5319416642189025,3,6058,6490,-0.045965012,0.008917713,0.0011031603,-45.0,4,40,0.007384941
pt,0.418657124042511,0.5319416642189025,3,3110,3247,-0.028773092,0.012537012,0.0006905542,-15.0,5,41,0.007254094
pt,0.418657124042511,0.5319416642189025,3,3117,3131,-0.0029916114,0.012651078,7.179868e-05,15.0,6,42,0.003368124
pt,0.418657124042511,0.5319416642189025,3,6515,6175,0.035771362,0.008871379,0.0008585127,45.0,7,43,0.00087328255
pt,0.418657124042511,0.5319416642189025,3,8010,7505,0.043456804,0.008020725,0.0010429634,75.0,8,44,0.010016292
pt,0.418657124042511,0.5319416642189025,3,11159,10412,0.046234746,0.006801429,0.001109634,105.0,9,45,-0.0045367554
pt,0.418657124042511,0.5319416642189025,3,7978,7811,0.014121474,0.00795755,0.0003389154,135.0,10,46,0.008006587
pt,0.418657124042511,0.5319416642189025,3,14746,14585,0.007328535,0.0058388175,0.00017588484,165.0,11,47,0.004299316
pt,0.5319416642189025,1.2094560861587524,4,15494,15908,-0.017601967,0.0056422725,0.00042244722,-165.0,0,48,0.0032090107
pt,0.5319416642189025,1.2094560861587524,4,8584,8753,-0.013014603,0.007594099,0.0003123505,-135.0,1,49,-0.011040021
pt,0.5319416642189025,1.2094560861587524,4,12345,12644,-0.015974985,0.00632514,0.00038339966,-105.0,2,50,0.0003064312
pt,0.5319416642189025,1.2094560861587524,4,7248,7844,-0.052725125,0.0081287185,0.001265403,-75.0,3,51,0.012278676
pt,0.5319416642189025,1.2094560861587524,4,6968,7420,-0.04194268,0.008329472,0.0010066243,-45.0,4,52,0.0075947456
pt,0.5319416642189025,1.2094560861587524,4,3957,4079,-0.020269267,0.011152977,0.0004864624,-15.0,5,53,-0.009164024
pt,0.5319416642189025,1.2094560861587524,4,4194,4007,0.030443387,0.011037361,0.0007306413,15.0,6,54,0.011023665
pt,0.5319416642189025,1.2094560861587524,4,7432,7261,0.015538312,0.008248829,0.0003729195,45.0,7,55,0.008403693
pt,0.5319416642189025,1.2094560861587524,4,7475,7290,0.01672848,0.008228535,0.0004014835,75.0,8,56,0.006121874
pt,0.5319416642189025,1.2094560861587524,4,12770,12132,0.034206185,0.0063332794,0.00082094845,105.0,9,57,-0.0071601216
pt,0.5319416642189025,1.2094560861587524,4,9121,8749,0.027793072,0.0074777324,0.0006670337,135.0,10,58,-0.013340317
pt,0.5319416642189025,1.2094560861587524,4,15828,15710,0.004995351,0.005630896,0.00011988843,165.0,11,59,0.008055424
