axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index,shift
z,6,0.42943858206272123,0.3895239889621735,7169,7156,45.0,7,0.008355114,2.907891e-05,-0.0012116212,79,0.0049754633
z,6,0.42943858206272123,0.3895239889621735,10645,10982,75.0,8,0.006798418,0.0004993017,0.020804238,80,0.00014101341
z,6,0.42943858206272123,0.3895239889621735,16208,16474,105.0,9,0.0055312086,0.0002607969,0.010866538,81,0.0023657437
z,6,0.42943858206272123,0.3895239889621735,11456,11554,135.0,10,0.0065922653,0.00013647052,0.005686272,82,-0.001644556
z,6,0.42943858206272123,0.3895239889621735,23091,23778,165.0,11,0.004618213,0.00046967829,0.019569928,83,0.00024035946
z,7,0.4761192917823792,0.42943858206272123,25180,24950,-165.0,0,0.0044662496,0.00014701427,-0.006125595,84,0.0003546211
z,7,0.4761192917823792,0.42943858206272123,11741,11485,-135.0,1,0.0065609356,0.00035317906,-0.0147157945,85,-0.0040092673
z,7,0.4761192917823792,0.42943858206272123,15779,15466,-105.0,2,0.0056568007,0.00032099127,-0.013374636,86,-0.00023457501
z,7,0.4761192917823792,0.42943858206272123,11203,10726,-75.0,3,0.006750056,0.0006969939,-0.029041413,87,-0.0009156503
z,7,0.4761192917823792,0.42943858206272123,6278,6013,-45.0,4,0.00901626,0.0006908569,-0.028785704,88,0.004562728
z,7,0.4761192917823792,0.42943858206272123,2368,2401,-15.0,5,0.014479975,0.0002217257,0.009238571,89,0.009008408
z,7,0.4761192917823792,0.42943858206272123,2467,2326,15.0,6,0.014433147,0.00094262965,-0.039276235,90,0.0055147447
z,7,0.4761192917823792,0.42943858206272123,6163,6430,45.0,7,0.008907612,0.000679378,0.028307416,91,-0.004046971
z,7,0.4761192917823792,0.42943858206272123,10739,11128,75.0,8,0.006760563,0.00057001965,0.02375082,92,-0.0021533947
