axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index,shift
z,1,0.24675852954387664,0.2017491817474365,4968,4868,-15.0,5,0.010082094,0.00032576986,-0.013573744,17,-9.266473e-05
z,1,0.24675852954387664,0.2017491817474365,4926,4927,15.0,6,0.01007432,3.252078e-06,0.00013550324,18,-0.0010813382
z,1,0.24675852954387664,0.2017491817474365,8889,9124,45.0,7,0.0074497396,0.00041803363,0.017418068,19,-3.281422e-05
z,1,0.24675852954387664,0.2017491817474365,9303,9529,75.0,8,0.007286115,0.00038453992,0.016022496,20,0.00016026944
z,1,0.24675852954387664,0.2017491817474365,16020,16253,105.0,9,0.005566217,0.00023133749,0.009639062,21,-0.0004820181
z,1,0.24675852954387664,0.2017491817474365,13149,13471,135.0,10,0.00612829,0.0003875942,0.016149757,22,0.0007769596
z,1,0.24675852954387664,0.2017491817474365,21421,21544,165.0,11,0.0048243566,9.173176e-05,0.0038221565,23,-0.00022597471
z,2,0.286102157831192,0.24675852954387664,22358,22156,-165.0,0,0.004739622,0.00014540661,-0.0060586086,24,-0.00013147108
z,2,0.286102157831192,0.24675852954387664,12906,12695,-135.0,1,0.0062494995,0.00026409182,-0.011003826,25,0.00030546822
z,2,0.286102157831192,0.24675852954387664,16721,16424,-105.0,2,0.0054923715,0.00028712294,-0.011963455,26,-9.2108734e-05
z,2,0.286102157831192,0.24675852954387664,9847,9390,-75.0,3,0.0072063073,0.0007612166,-0.03171736,27,-0.001200594
z,2,0.286102157831192,0.24675852954387664,8977,8902,-45.0,4,0.0074786223,0.00013441492,-0.0056006215,28,8.547166e-05
z,2,0.286102157831192,0.24675852954387664,4140,4225,-15.0,5,0.01093269,0.0003255985,0.013566604,29,0.0005876664
z,2,0.286102157831192,0.24675852954387664,4262,4277,15.0,6,0.010821695,5.628772e-05,0.0023453217,30,-0.00031935284
z,2,0.286102157831192,0.24675852954387664,8636,8855,45.0,7,0.0075601777,0.00040119814,0.016716588,31,2.3692846e-05
z,2,0.286102157831192,0.24675852954387664,9521,9836,75.0,8,0.007185855,0.00052143715,0.021726547,32,5.019456e-05
z,2,0.286102157831192,0.24675852954387664,16357,16810,105.0,9,0.0054900297,0.00043764443,0.018235184,33,-9.7671524e-05
z,2,0.286102157831192,0.24675852954387664,13230,13124,135.0,10,0.0061598546,0.00012888094,-0.0053700395,34,-0.00022675795
z,2,0.286102157831192,0.24675852954387664,22216,22142,165.0,11,0.0047480245,5.34551e-05,-0.002227296,35,0.0002457027
