axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,shift
pt,0.3282289385795593,0.418657124042511,2,2249,2241,0.0023788214,0.0149236685,5.7091715e-05,-15.0,5,29,-0.0036043706
pt,0.3282289385795593,0.418657124042511,2,2297,2334,-0.010667069,0.014693928,0.00025600966,15.0,6,30,0.008312372
pt,0.3282289385795593,0.418657124042511,2,6087,5749,0.038126763,0.0091850525,0.0009150423,45.0,7,31,-0.0006060116
pt,0.3282289385795593,0.418657124042511,2,8993,8516,0.036372673,0.0075523457,0.00087294413,75.0,8,32,0.0126812495
pt,0.3282289385795593,0.418657124042511,2,10164,9820,0.022982338,0.0070720296,0.00055157614,105.0,9,33,0.006156184
pt,0.3282289385795593,0.418657124042511,2,7814,7492,0.028087452,0.008079747,0.00067409885,135.0,10,34,-0.0058044996
pt,0.3282289385795593,0.418657124042511,2,14130,14038,0.0043606376,0.005958238,0.0001046553,165.0,11,35,0.006066058
pt,0.418657124042511,0.5319416642189025,3,14544,14690,-0.006667803,0.005848523,0.00016002728,-165.0,0,36,-0.0047148326
pt,0.418657124042511,0.5319416642189025,3,7741,8001,-0.022051169,0.007968277,0.00052922807,-135.0,1,37,-0.0046874136
pt,0.418657124042511,0.5319416642189025,3,10533,10960,-0.02652461,0.006818654,0.00063659064,-105.0,2,38,-0.012911636
pt,0.418657124042511,0.5319416642189025,3,7677,8060,-0.03249339,0.007967272,0.0007798414,-75.0,3,39,0.009106025
pt,0.418657124042511,0.5319416642189025,3,6063,6489,-0.045312166,0.008916558,0.001087492,-45.0,4,40,0.006732095
pt,0.418657124042511,0.5319416642189025,3,3118,3264,-0.03054318,0.012511776,0.0007330363,-15.0,5,41,0.009024182
pt,0.418657124042511,0.5319416642189025,3,3127,3144,-0.0036193477,0.012627831,8.686435e-05,15.0,6,42,0.0039958605
pt,0.418657124042511,0.5319416642189025,3,6513,6176,0.035458528,0.008871828,0.0008510047,45.0,7,43,0.0011861175
pt,0.418657124042511,0.5319416642189025,3,8011,7511,0.04300713,0.008019073,0.0010321712,75.0,8,44,0.010465965
pt,0.418657124042511,0.5319416642189025,3,11161,10411,0.04641828,0.0068012136,0.0011140388,105.0,9,45,-0.0047202893
pt,0.418657124042511,0.5319416642189025,3,7988,7817,0.014445074,0.007953485,0.00034668177,135.0,10,46,0.0076829866
pt,0.418657124042511,0.5319416642189025,3,14749,14599,0.0068238727,0.005837147,0.00016377294,165.0,11,47,0.0048039784
pt,0.5319416642189025,1.2094560861587524,4,15529,15931,-0.017060256,0.005637122,0.00040944613,-165.0,0,48,0.0026672995
pt,0.5319416642189025,1.2094560861587524,4,8596,8765,-0.012996611,0.0075888494,0.00031191867,-135.0,1,49,-0.011058013
pt,0.5319416642189025,1.2094560861587524,4,12347,12648,-0.016077982,0.0063243704,0.00038587156,-105.0,2,50,0.00040942803
pt,0.5319416642189025,1.2094560861587524,4,7246,7850,-0.05341869,0.008127342,0.0012820485,-75.0,3,51,0.012972239
pt,0.5319416642189025,1.2094560861587524,4,6977,7422,-0.04126158,0.008326526,0.000990278,-45.0,4,52,0.006913647
pt,0.5319416642189025,1.2094560861587524,4,3975,4099,-0.020504592,0.011126647,0.0004921102,-15.0,5,53,-0.008928699
pt,0.5319416642189025,1.2094560861587524,4,4210,4015,0.031653147,0.011020832,0.0007596755,15.0,6,54,0.009813905
pt,0.5319416642189025,1.2094560861587524,4,7429,7263,0.015085001,0.008249167,0.00036204,45.0,7,55,0.008857004
pt,0.5319416642189025,1.2094560861587524,4,7478,7290,0.016996298,0.008227661,0.00040791117,75.0,8,56,0.0058540553
pt,0.5319416642189025,1.2094560861587524,4,12774,12135,0.03425017,0.0063323798,0.0008220041,105.0,9,57,-0.007204106
pt,0.5319416642189025,1.2094560861587524,4,9128,8754,0.027923746,0.0074751955,0.0006701699,135.0,10,58,-0.013470991
pt,0.5319416642189025,1.2094560861587524,4,15853,15734,0.0050298697,0.0056265257,0.000120716875,165.0,11,59,0.008020906
q2,1.0000007152557373,1.286751890182495,0,11542,11537,0.00028924856,0.0065825093,6.9419657e-06,-165.0,0,0,-0.0056522456
q2,1.0000007152557373,1.286751890182495,0,5433,5456,-0.0028200578,0.009583062,6.768139e-05,-135.0,1,1,-0.008681914
q2,1.0000007152557373,1.286751890182495,0,8809,8897,-0.006635603,0.007515021,0.00015925447,-105.0,2,2,-0.01873048
q2,1.0000007152557373,1.286751890182495,0,5680,5814,-0.0155650955,0.009326352,0.0003735623,-75.0,3,3,0.014649437
q2,1.0000007152557373,1.286751890182495,0,4976,5312,-0.043604016,0.009849661,0.0010464964,-45.0,4,4,0.011182327
q2,1.0000007152557373,1.286751890182495,0,2426,2438,-0.0032938654,0.014338406,7.905277e-05,-15.0,5,5,-0.017647542
q2,1.0000007152557373,1.286751890182495,0,2459,2445,0.0038114984,0.014279783,9.1475966e-05,15.0,6,6,0.012940728
q2,1.0000007152557373,1.286751890182495,0,5252,5058,0.025122408,0.009845405,0.00060293777,45.0,7,7,0.009557132
q2,1.0000007152557373,1.286751890182495,0,5922,5693,0.026322942,0.009275555,0.0006317506,75.0,8,8,0.0073958486
q2,1.0000007152557373,1.286751890182495,0,9179,8665,0.03845821,0.007480532,0.000922997,105.0,9,9,-0.006410729
q2,1.0000007152557373,1.286751890182495,0,5530,5415,0.014028145,0.009557611,0.0003366755,135.0,10,10,0.00063000806
q2,1.0000007152557373,1.286751890182495,0,11834,11489,0.019749353,0.0065467097,0.00047398446,165.0,11,11,0.0063646827
q2,1.286751890182495,1.5113645553588868,1,13949,14108,-0.007566135,0.0059698983,0.00018158724,-165.0,0,12,0.0041406867
q2,1.286751890182495,1.5113645553588868,1,7483,7686,-0.017867232,0.008118059,0.00042881357,-135.0,1,13,-0.0013396069
q2,1.286751890182495,1.5113645553588868,1,9587,9860,-0.01874253,0.0071696406,0.0004498207,-105.0,2,14,-0.00084659643
q2,1.286751890182495,1.5113645553588868,1,7847,8077,-0.019283853,0.007923064,0.0004628125,-75.0,3,15,-0.0012682863
q2,1.286751890182495,1.5113645553588868,1,5561,6019,-0.052805003,0.009279816,0.0012673201,-45.0,4,16,0.01250359
q2,1.286751890182495,1.5113645553588868,1,2698,2797,-0.02405391,0.013486228,0.00057729386,-15.0,5,17,0.020900596
q2,1.286751890182495,1.5113645553588868,1,2709,2665,0.010931334,0.01364034,0.00026235203,15.0,6,18,-0.019293215
q2,1.286751890182495,1.5113645553588868,1,6023,5693,0.037605617,0.009232153,0.0009025348,45.0,7,19,-0.004147999
q2,1.286751890182495,1.5113645553588868,1,8308,7747,0.04665205,0.007883549,0.0011196492,75.0,8,20,0.011363085
q2,1.286751890182495,1.5113645553588868,1,9813,9485,0.022692362,0.007196677,0.00054461666,105.0,9,21,0.009341044
q2,1.286751890182495,1.5113645553588868,1,7667,7650,0.001481813,0.008080024,3.5563513e-05,135.0,10,22,0.004375336
q2,1.286751890182495,1.5113645553588868,1,14149,13913,0.011228236,0.005969161,0.00026947766,165.0,11,23,-0.0035938541
q2,1.5113645553588868,1.797568678855896,2,14625,15031,-0.018278124,0.0058059213,0.00043867496,-165.0,0,24,0.0017680638
q2,1.5113645553588868,1.797568678855896,2,8591,9046,-0.034443308,0.007525405,0.0008266394,-135.0,1,25,0.013076676
q2,1.5113645553588868,1.797568678855896,2,9826,10411,-0.03859472,0.007024303,0.0009262733,-105.0,2,26,-0.0061137825
q2,1.5113645553588868,1.797568678855896,2,8387,9075,-0.052603256,0.0075570326,0.0012624782,-75.0,3,27,0.003810227
q2,1.5113645553588868,1.797568678855896,2,6152,6319,-0.017878594,0.008953234,0.00042908627,-45.0,4,28,0.004655526
q2,1.5113645553588868,1.797568678855896,2,2888,2883,0.0011567436,0.013163585,2.7761847e-05,-15.0,5,29,-0.010669565
q2,1.5113645553588868,1.797568678855896,2,2939,2917,0.005015795,0.013067545,0.00012037908,15.0,6,30,0.009173817
q2,1.5113645553588868,1.797568678855896,2,6345,6170,0.018669184,0.008937352,0.00044806043,45.0,7,31,0.0093301125
q2,1.5113645553588868,1.797568678855896,2,8787,8451,0.02602379,0.00761394,0.000624571,75.0,8,32,-0.0050127674
q2,1.5113645553588868,1.797568678855896,2,10330,9831,0.03304507,0.0070389314,0.00079308165,105.0,9,33,-0.0010931827
q2,1.5113645553588868,1.797568678855896,2,8887,8632,0.01943341,0.0075537623,0.00046640186,135.0,10,34,-0.0025218744
